card_no,bird_name,search_key,audio_file,audio_path,clip_index,clip_type,is_main,source_id,file_size_bytes
230,Little Bustard,littlebustard,230_Little_Bustard_XC363911_1_call_main .m4a,src/AudioClip/230_Little_Bustard_XC363911_1_call_main .m4a,1,call,true,XC363911,2868
230,Little Bustard,littlebustard,230_Little_Bustard_XC363911_2_call.m4a,src/AudioClip/230_Little_Bustard_XC363911_2_call.m4a,2,call,false,XC363911,2882
230,Little Bustard,littlebustard,230_Little_Bustard_XC363911_3_call.m4a,src/AudioClip/230_Little_Bustard_XC363911_3_call.m4a,3,call,false,XC363911,2890
231,Yellowhammer,yellowhammer,231_Yellowhammer_15198_1_call.m4a,src/AudioClip/231_Yellowhammer_15198_1_call.m4a,1,call,false,15198,27158
231,Yellowhammer,yellowhammer,231_Yellowhammer_15198_2_call.m4a,src/AudioClip/231_Yellowhammer_15198_2_call.m4a,2,call,false,15198,29838
231,Yellowhammer,yellowhammer,231_Yellowhammer_15198_3_call.m4a,src/AudioClip/231_Yellowhammer_15198_3_call.m4a,3,call,false,15198,29388
231,Yellowhammer,yellowhammer,231_Yellowhammer_15198_4_call_main.m4a,src/AudioClip/231_Yellowhammer_15198_4_call_main.m4a,4,call,true,15198,56325
232,White Wagtail,whitewagtail,232_White_Wagtail_36928_1_call.m4a,src/AudioClip/232_White_Wagtail_36928_1_call.m4a,1,call,false,36928,6482
232,White Wagtail,whitewagtail,232_White_Wagtail_36928_2_call.m4a,src/AudioClip/232_White_Wagtail_36928_2_call.m4a,2,call,false,36928,5373
232,White Wagtail,whitewagtail,232_White_Wagtail_36928_3_call.m4a,src/AudioClip/232_White_Wagtail_36928_3_call.m4a,3,call,false,36928,9353
232,White Wagtail,whitewagtail,232_White_Wagtail_36928_4_call_main.m4a,src/AudioClip/232_White_Wagtail_36928_4_call_main.m4a,4,call,true,36928,24503
233,Moltonis Warbler,moltoniswarbler,233_Moltonis_Warbler_XC471947_1_call_main.m4a,src/AudioClip/233_Moltonis_Warbler_XC471947_1_call_main.m4a,1,call,true,XC471947,6371
233,Moltonis Warbler,moltoniswarbler,233_Moltonis_Warbler_XC471947_2_call.m4a,src/AudioClip/233_Moltonis_Warbler_XC471947_2_call.m4a,2,call,false,XC471947,5379
233,Moltonis Warbler,moltoniswarbler,233_Moltonis_Warbler_XC471947_3_call.m4a,src/AudioClip/233_Moltonis_Warbler_XC471947_3_call.m4a,3,call,false,XC471947,4524
234,Goldcrest,goldcrest,234_Goldcrest_623453_call_1_main.m4a,src/AudioClip/234_Goldcrest_623453_call_1_main.m4a,1,call,true,623453,9285
234,Goldcrest,goldcrest,234_Goldcrest_623453_call_2.m4a,src/AudioClip/234_Goldcrest_623453_call_2.m4a,2,call,false,623453,11538
234,Goldcrest,goldcrest,234_Goldcrest_623453_call_3.m4a,src/AudioClip/234_Goldcrest_623453_call_3.m4a,3,call,false,623453,14790
235,Common Moorhen 281025Xc,commonmoorhen281025xc,235_Common_Moorhen_281025XC_1_call_main.m4a,src/AudioClip/235_Common_Moorhen_281025XC_1_call_main.m4a,1,call,true,,7904
236,Short Toed Treecreeper,shorttoedtreecreeper,236_Short_toed_Treecreeper_623450_1_call_main.m4a,src/AudioClip/236_Short_toed_Treecreeper_623450_1_call_main.m4a,1,call,true,623450,24238
236,Short Toed Treecreeper,shorttoedtreecreeper,236_Short_toed_Treecreeper_623450_3_call.m4a,src/AudioClip/236_Short_toed_Treecreeper_623450_3_call.m4a,3,call,false,623450,13571
236,Short Toed Treecreeper,shorttoedtreecreeper,236_Short_toed_Treecreeper_623450_4_call.m4a,src/AudioClip/236_Short_toed_Treecreeper_623450_4_call.m4a,4,call,false,623450,22967
237,Eleonoras Falcon,eleonorasfalcon,237_Eleonoras_Falcon_XC666567_1_call.m4a,src/AudioClip/237_Eleonoras_Falcon_XC666567_1_call.m4a,1,call,false,XC666567,8372
237,Eleonoras Falcon,eleonorasfalcon,237_Eleonoras_Falcon_XC666567_2_call.m4a,src/AudioClip/237_Eleonoras_Falcon_XC666567_2_call.m4a,2,call,false,XC666567,4423
237,Eleonoras Falcon,eleonorasfalcon,237_Eleonoras_Falcon_XC666567_3_call_main.m4a,src/AudioClip/237_Eleonoras_Falcon_XC666567_3_call_main.m4a,3,call,true,XC666567,4554
238,Northern Gannet,northerngannet,238_Northern_Gannet_XC283727_call_1.m4a,src/AudioClip/238_Northern_Gannet_XC283727_call_1.m4a,1,call,false,XC283727,4848
238,Northern Gannet,northerngannet,238_Northern_Gannet_XC283727_call_2.m4a,src/AudioClip/238_Northern_Gannet_XC283727_call_2.m4a,2,call,false,XC283727,7584
238,Northern Gannet,northerngannet,238_Northern_Gannet_XC283727_call_3_main.m4a,src/AudioClip/238_Northern_Gannet_XC283727_call_3_main.m4a,3,call,true,XC283727,9691
239,Eurasian Sparrowhawk,eurasiansparrowhawk,239_Eurasian_Sparrowhawk_472538_call_1_main.m4a,src/AudioClip/239_Eurasian_Sparrowhawk_472538_call_1_main.m4a,1,call,true,472538,15201
239,Eurasian Sparrowhawk,eurasiansparrowhawk,239_Eurasian_Sparrowhawk_472538_call_2.m4a,src/AudioClip/239_Eurasian_Sparrowhawk_472538_call_2.m4a,2,call,false,472538,14380
23,Juniper Titmouse,junipertitmouse,23_Juniper_Titmouse_167823_1_call.m4a,src/AudioClip/23_Juniper_Titmouse_167823_1_call.m4a,1,call,false,167823,6269
23,Juniper Titmouse,junipertitmouse,23_Juniper_Titmouse_167823_2_call.m4a,src/AudioClip/23_Juniper_Titmouse_167823_2_call.m4a,2,call,false,167823,6030
23,Juniper Titmouse,junipertitmouse,23_Juniper_Titmouse_167823_3_call.m4a,src/AudioClip/23_Juniper_Titmouse_167823_3_call.m4a,3,call,false,167823,5516
23,Juniper Titmouse,junipertitmouse,23_Juniper_Titmouse_167823_4_call_main.m4a,src/AudioClip/23_Juniper_Titmouse_167823_4_call_main.m4a,4,call,true,167823,36421
240,Northern Goshawk,northerngoshawk,240_Northern_Goshawk_379970_1_call.m4a,src/AudioClip/240_Northern_Goshawk_379970_1_call.m4a,1,call,false,379970,19041
240,Northern Goshawk,northerngoshawk,240_Northern_Goshawk_379970_2_call.m4a,src/AudioClip/240_Northern_Goshawk_379970_2_call.m4a,2,call,false,379970,10427
240,Northern Goshawk,northerngoshawk,240_Northern_Goshawk_379970_3_call_main.m4a,src/AudioClip/240_Northern_Goshawk_379970_3_call_main.m4a,3,call,true,379970,26655
241,Eastern Imperial Eagle,easternimperialeagle,241_Eastern_Imperial_Eagle_XC608534_call_1_main.m4a,src/AudioClip/241_Eastern_Imperial_Eagle_XC608534_call_1_main.m4a,1,call,true,XC608534,17748
241,Eastern Imperial Eagle,easternimperialeagle,241_Eastern_Imperial_Eagle_XC608534_call_2.m4a,src/AudioClip/241_Eastern_Imperial_Eagle_XC608534_call_2.m4a,2,call,false,XC608534,18114
241,Eastern Imperial Eagle,easternimperialeagle,241_Eastern_Imperial_Eagle_XC608534_call_3.m4a,src/AudioClip/241_Eastern_Imperial_Eagle_XC608534_call_3.m4a,3,call,false,XC608534,10174
242,Bonellis Eagle,bonelliseagle,242_Bonellis_Eagle_XC473307_2_call.m4a,src/AudioClip/242_Bonellis_Eagle_XC473307_2_call.m4a,2,call,false,XC473307,11856
243,Montagus Harrier,montagusharrier,243_Montagus_Harrier_XC502909_call_1.m4a,src/AudioClip/243_Montagus_Harrier_XC502909_call_1.m4a,1,call,false,XC502909,12737
243,Montagus Harrier,montagusharrier,243_Montagus_Harrier_XC502909_call_2.m4a,src/AudioClip/243_Montagus_Harrier_XC502909_call_2.m4a,2,call,false,XC502909,15996
243,Montagus Harrier,montagusharrier,243_Montagus_Harrier_XC502909_call_3_main.m4a,src/AudioClip/243_Montagus_Harrier_XC502909_call_3_main.m4a,3,call,true,XC502909,15769
244,Common Buzzard 619710Xc,commonbuzzard619710xc,244_Common_Buzzard_619710XC_1_call.m4a,src/AudioClip/244_Common_Buzzard_619710XC_1_call.m4a,1,call,false,,10789
244,Common Buzzard 619710Xc,commonbuzzard619710xc,244_Common_Buzzard_619710XC_2_call.m4a,src/AudioClip/244_Common_Buzzard_619710XC_2_call.m4a,2,call,false,,15423
244,Common Buzzard 619710Xc,commonbuzzard619710xc,244_Common_Buzzard_619710XC_3_call_main.m4a,src/AudioClip/244_Common_Buzzard_619710XC_3_call_main.m4a,3,call,true,,25714
245,Red Kite,redkite,245_Red_Kite_XC622807_2_call.m4a,src/AudioClip/245_Red_Kite_XC622807_2_call.m4a,2,call,false,XC622807,18517
246,Eurasian Hobby,eurasianhobby,246_Eurasian_Hobby_482490_call_1.m4a,src/AudioClip/246_Eurasian_Hobby_482490_call_1.m4a,1,call,false,482490,32232
246,Eurasian Hobby,eurasianhobby,246_Eurasian_Hobby_482490_call_2.m4a,src/AudioClip/246_Eurasian_Hobby_482490_call_2.m4a,2,call,false,482490,32240
246,Eurasian Hobby,eurasianhobby,246_Eurasian_Hobby_482490_call_3_main.m4a,src/AudioClip/246_Eurasian_Hobby_482490_call_3_main.m4a,3,call,true,482490,41985
247,European Goldfinch,europeangoldfinch,247_European_Goldfinch_86201_1_call.m4a,src/AudioClip/247_European_Goldfinch_86201_1_call.m4a,1,call,false,86201,11527
247,European Goldfinch,europeangoldfinch,247_European_Goldfinch_86201_2_call.m4a,src/AudioClip/247_European_Goldfinch_86201_2_call.m4a,2,call,false,86201,21469
247,European Goldfinch,europeangoldfinch,247_European_Goldfinch_86201_3_call.m4a,src/AudioClip/247_European_Goldfinch_86201_3_call.m4a,3,call,false,86201,22866
247,European Goldfinch,europeangoldfinch,247_European_Goldfinch_86201_4_call_main.m4a,src/AudioClip/247_European_Goldfinch_86201_4_call_main.m4a,4,call,true,86201,25186
248,Snow Bunting,snowbunting,248_Snow_Bunting_138256_1_call.m4a,src/AudioClip/248_Snow_Bunting_138256_1_call.m4a,1,call,false,138256,10648
248,Snow Bunting,snowbunting,248_Snow_Bunting_138256_2_call.m4a,src/AudioClip/248_Snow_Bunting_138256_2_call.m4a,2,call,false,138256,8127
248,Snow Bunting,snowbunting,248_Snow_Bunting_138256_3_call.m4a,src/AudioClip/248_Snow_Bunting_138256_3_call.m4a,3,call,false,138256,6588
248,Snow Bunting,snowbunting,248_Snow_Bunting_138256_4_call.m4a,src/AudioClip/248_Snow_Bunting_138256_4_call.m4a,4,call,false,138256,18543
248,Snow Bunting,snowbunting,248_Snow_Bunting_138256_4_call_main.m4a,src/AudioClip/248_Snow_Bunting_138256_4_call_main.m4a,4,call,true,138256,23295
249,Hooded Crow,hoodedcrow,249_Hooded_Crow_281731_1_call_main.m4a,src/AudioClip/249_Hooded_Crow_281731_1_call_main.m4a,1,call,true,281731,13664
249,Hooded Crow,hoodedcrow,249_Hooded_Crow_281731_2_call.m4a,src/AudioClip/249_Hooded_Crow_281731_2_call.m4a,2,call,false,281731,14837
249,Hooded Crow,hoodedcrow,249_Hooded_Crow_281731_3_call.m4a,src/AudioClip/249_Hooded_Crow_281731_3_call.m4a,3,call,false,281731,12374
24,Blue Jay,bluejay,24_Blue_Jay_94217_1_call.m4a,src/AudioClip/24_Blue_Jay_94217_1_call.m4a,1,call,false,94217,6337
24,Blue Jay,bluejay,24_Blue_Jay_94217_2_call.m4a,src/AudioClip/24_Blue_Jay_94217_2_call.m4a,2,call,false,94217,5703
24,Blue Jay,bluejay,24_Blue_Jay_94217_3_call.m4a,src/AudioClip/24_Blue_Jay_94217_3_call.m4a,3,call,false,94217,5529
24,Blue Jay,bluejay,24_Blue_Jay_94217_4_call_main.m4a,src/AudioClip/24_Blue_Jay_94217_4_call_main.m4a,4,call,true,94217,23675
250,Eurasian Collared Dove,eurasiancollareddove,250_Eurasian_Collared_Dove_260273_1_call_main.m4a,src/AudioClip/250_Eurasian_Collared_Dove_260273_1_call_main.m4a,1,call,true,260273,15807
250,Eurasian Collared Dove,eurasiancollareddove,250_Eurasian_Collared_Dove_260273_2_call.m4a,src/AudioClip/250_Eurasian_Collared_Dove_260273_2_call.m4a,2,call,false,260273,10136
250,Eurasian Collared Dove,eurasiancollareddove,250_Eurasian_Collared_Dove_260273_3_call.m4a,src/AudioClip/250_Eurasian_Collared_Dove_260273_3_call.m4a,3,call,false,260273,4853
251,Common Starling,commonstarling,251_Common_Starling_107248_1_call.m4a,src/AudioClip/251_Common_Starling_107248_1_call.m4a,1,call,false,107248,5990
251,Common Starling,commonstarling,251_Common_Starling_107248_2_call.m4a,src/AudioClip/251_Common_Starling_107248_2_call.m4a,2,call,false,107248,8759
251,Common Starling,commonstarling,251_Common_Starling_107248_3_call.m4a,src/AudioClip/251_Common_Starling_107248_3_call.m4a,3,call,false,107248,10298
251,Common Starling,commonstarling,251_Common_Starling_107248_4_call_main.m4a,src/AudioClip/251_Common_Starling_107248_4_call_main.m4a,4,call,true,107248,49230
252,Common Swift 491117Xc,commonswift491117xc,252_Common_Swift_491117XC_1_call.m4a,src/AudioClip/252_Common_Swift_491117XC_1_call.m4a,1,call,false,,9885
252,Common Swift 491117Xc,commonswift491117xc,252_Common_Swift_491117XC_2_call_main.m4a,src/AudioClip/252_Common_Swift_491117XC_2_call_main.m4a,2,call,true,,17460
253,House Sparrow,housesparrow,253_House_Sparrow_50543_1_call.m4a,src/AudioClip/253_House_Sparrow_50543_1_call.m4a,1,call,false,50543,3579
253,House Sparrow,housesparrow,253_House_Sparrow_50543_2_call.m4a,src/AudioClip/253_House_Sparrow_50543_2_call.m4a,2,call,false,50543,6235
253,House Sparrow,housesparrow,253_House_Sparrow_50543_3_call_main.m4a,src/AudioClip/253_House_Sparrow_50543_3_call_main.m4a,3,call,true,50543,10150
254,Ruff,ruff,254_Ruff_300538_1_call_main.m4a,src/AudioClip/254_Ruff_300538_1_call_main.m4a,1,call,true,300538,7708
254,Ruff,ruff,254_Ruff_300538_2_call.m4a,src/AudioClip/254_Ruff_300538_2_call.m4a,2,call,false,300538,3859
254,Ruff,ruff,254_Ruff_300538_3_call.m4a,src/AudioClip/254_Ruff_300538_3_call.m4a,3,call,false,300538,3720
254,Ruff,ruff,254_Ruff_300538_4_call.m4a,src/AudioClip/254_Ruff_300538_4_call.m4a,4,call,false,300538,10318
255,Greater Flamingo,greaterflamingo,255_Greater_Flamingo_510306_call_1.m4a,src/AudioClip/255_Greater_Flamingo_510306_call_1.m4a,1,call,false,510306,5858
255,Greater Flamingo,greaterflamingo,255_Greater_Flamingo_510306_call_2.m4a,src/AudioClip/255_Greater_Flamingo_510306_call_2.m4a,2,call,false,510306,10455
255,Greater Flamingo,greaterflamingo,255_Greater_Flamingo_510306_call_3_main.m4a,src/AudioClip/255_Greater_Flamingo_510306_call_3_main.m4a,3,call,true,510306,17261
256,Audouins Gull,audouinsgull,256_Audouins_Gull_XC47125_1_call_main.m4a,src/AudioClip/256_Audouins_Gull_XC47125_1_call_main.m4a,1,call,true,XC47125,5860
256,Audouins Gull,audouinsgull,256_Audouins_Gull_XC47125_2_call.m4a,src/AudioClip/256_Audouins_Gull_XC47125_2_call.m4a,2,call,false,XC47125,5771
256,Audouins Gull,audouinsgull,256_Audouins_Gull_XC47125_3_call.m4a,src/AudioClip/256_Audouins_Gull_XC47125_3_call.m4a,3,call,false,XC47125,8296
257,Common Chaffinch,commonchaffinch,257_Common_Chaffinch_36192_1_call.m4a,src/AudioClip/257_Common_Chaffinch_36192_1_call.m4a,1,call,false,36192,30776
257,Common Chaffinch,commonchaffinch,257_Common_Chaffinch_36192_2_call.m4a,src/AudioClip/257_Common_Chaffinch_36192_2_call.m4a,2,call,false,36192,26026
257,Common Chaffinch,commonchaffinch,257_Common_Chaffinch_36192_3_call.m4a,src/AudioClip/257_Common_Chaffinch_36192_3_call.m4a,3,call,false,36192,20524
257,Common Chaffinch,commonchaffinch,257_Common_Chaffinch_36192_4_call_main.m4a,src/AudioClip/257_Common_Chaffinch_36192_4_call_main.m4a,4,call,true,36192,46563
258,Common Chiffchaff,commonchiffchaff,258_Common_Chiffchaff_36268_1_call.m4a,src/AudioClip/258_Common_Chiffchaff_36268_1_call.m4a,1,call,false,36268,19019
258,Common Chiffchaff,commonchiffchaff,258_Common_Chiffchaff_36268_2_call.m4a,src/AudioClip/258_Common_Chiffchaff_36268_2_call.m4a,2,call,false,36268,19745
258,Common Chiffchaff,commonchiffchaff,258_Common_Chiffchaff_36268_3_call.m4a,src/AudioClip/258_Common_Chiffchaff_36268_3_call.m4a,3,call,false,36268,22032
258,Common Chiffchaff,commonchiffchaff,258_Common_Chiffchaff_36268_4_call_main.m4a,src/AudioClip/258_Common_Chiffchaff_36268_4_call_main.m4a,4,call,true,36268,45987
259,Greylag Goose,greylaggoose,259_Greylag_Goose_103432_1_call.m4a,src/AudioClip/259_Greylag_Goose_103432_1_call.m4a,1,call,false,103432,4607
259,Greylag Goose,greylaggoose,259_Greylag_Goose_103432_2_call.m4a,src/AudioClip/259_Greylag_Goose_103432_2_call.m4a,2,call,false,103432,4474
259,Greylag Goose,greylaggoose,259_Greylag_Goose_103432_3_call.m4a,src/AudioClip/259_Greylag_Goose_103432_3_call.m4a,3,call,false,103432,5923
259,Greylag Goose,greylaggoose,259_Greylag_Goose_103432_4_call_main.m4a,src/AudioClip/259_Greylag_Goose_103432_4_call_main.m4a,4,call,true,103432,23085
25,Stellers Jay,stellersjay,25_Stellers_Jay_112612_1_call.m4a,src/AudioClip/25_Stellers_Jay_112612_1_call.m4a,1,call,false,112612,5900
25,Stellers Jay,stellersjay,25_Stellers_Jay_112612_2_call.m4a,src/AudioClip/25_Stellers_Jay_112612_2_call.m4a,2,call,false,112612,6095
25,Stellers Jay,stellersjay,25_Stellers_Jay_112612_3_call.m4a,src/AudioClip/25_Stellers_Jay_112612_3_call.m4a,3,call,false,112612,6821
25,Stellers Jay,stellersjay,25_Stellers_Jay_112612_4_call_main.m4a,src/AudioClip/25_Stellers_Jay_112612_4_call_main.m4a,4,call,true,112612,37001
260,Cettis Warbler,cettiswarbler,260_Cettis_Warbler_86199_1_call.m4a,src/AudioClip/260_Cettis_Warbler_86199_1_call.m4a,1,call,false,86199,5337
260,Cettis Warbler,cettiswarbler,260_Cettis_Warbler_86199_2_call.m4a,src/AudioClip/260_Cettis_Warbler_86199_2_call.m4a,2,call,false,86199,5915
260,Cettis Warbler,cettiswarbler,260_Cettis_Warbler_86199_3_call.m4a,src/AudioClip/260_Cettis_Warbler_86199_3_call.m4a,3,call,false,86199,20242
260,Cettis Warbler,cettiswarbler,260_Cettis_Warbler_86199_4_call_main.m4a,src/AudioClip/260_Cettis_Warbler_86199_4_call_main.m4a,4,call,true,86199,30554
261,Eurasian Green Woodpecker,eurasiangreenwoodpecker,261_Eurasian_Green_Woodpecker_281266_call_1.m4a,src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_1.m4a,1,call,false,281266,8089
261,Eurasian Green Woodpecker,eurasiangreenwoodpecker,261_Eurasian_Green_Woodpecker_281266_call_2_main.m4a,src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_2_main.m4a,2,call,true,281266,7852
261,Eurasian Green Woodpecker,eurasiangreenwoodpecker,261_Eurasian_Green_Woodpecker_281266_call_3.m4a,src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_3.m4a,3,call,false,281266,8455
262,Abbotts Booby,abbottsbooby,262_Abbotts_booby_ 1_song.m4a,src/AudioClip/262_Abbotts_booby_ 1_song.m4a,1,song,false,,31867
262,Abbotts Booby,abbottsbooby,262_Abbotts_booby_ 2_call_main.m4a,src/AudioClip/262_Abbotts_booby_ 2_call_main.m4a,2,call,true,,43008
262,Abbotts Booby,abbottsbooby,262_Abbotts_booby_ 3_call.m4a,src/AudioClip/262_Abbotts_booby_ 3_call.m4a,3,call,false,,23081
262,Abbotts Booby,abbottsbooby,262_Abbotts_booby_ 4_call.m4a,src/AudioClip/262_Abbotts_booby_ 4_call.m4a,4,call,false,,15736
262,Abbotts Booby,abbottsbooby,262_Abbotts_booby_ 5_call.m4a,src/AudioClip/262_Abbotts_booby_ 5_call.m4a,5,call,false,,15495
263,Australasian Pipit Xc537877 1 Call 1,australasianpipitxc5378771call1,263_Australasian_Pipit_ XC537877_1_call 1.m4a,src/AudioClip/263_Australasian_Pipit_ XC537877_1_call 1.m4a,,,false,,3222
263,Australasian Pipit,australasianpipit,263_Australasian_Pipit_ XC537877_1_call.m4a,src/AudioClip/263_Australasian_Pipit_ XC537877_1_call.m4a,1,call,false,XC537877,3398
263,Australasian Pipit Xc537877 2 Call 1,australasianpipitxc5378772call1,263_Australasian_Pipit_ XC537877_2_call 1.m4a,src/AudioClip/263_Australasian_Pipit_ XC537877_2_call 1.m4a,,,false,,3648
263,Australasian Pipit,australasianpipit,263_Australasian_Pipit_ XC537877_2_call.m4a,src/AudioClip/263_Australasian_Pipit_ XC537877_2_call.m4a,2,call,false,XC537877,3895
263,Australasian Pipit,australasianpipit,263_Australasian_Pipit_ XC537877_3_call.m4a,src/AudioClip/263_Australasian_Pipit_ XC537877_3_call.m4a,3,call,false,XC537877,3511
263,Australasian Pipit,australasianpipit,263_Australasian_Pipit_ XC537877_4_call.m4a,src/AudioClip/263_Australasian_Pipit_ XC537877_4_call.m4a,4,call,false,XC537877,2555
264,Australasian Shoveler,australasianshoveler,264_Australasian_Shoveler_1_call_main.m4a,src/AudioClip/264_Australasian_Shoveler_1_call_main.m4a,1,call,true,,15313
264,Australasian Shoveler,australasianshoveler,264_Australasian_Shoveler_2_call.m4a,src/AudioClip/264_Australasian_Shoveler_2_call.m4a,2,call,false,,3430
264,Australasian Shoveler,australasianshoveler,264_Australasian_Shoveler_3_call.m4a,src/AudioClip/264_Australasian_Shoveler_3_call.m4a,3,call,false,,3953
264,Australasian Shoveler,australasianshoveler,264_Australasian_Shoveler_4_call.m4a,src/AudioClip/264_Australasian_Shoveler_4_call.m4a,4,call,false,,10327
265,Australian Ibis,australianibis,265_Australian_Ibis_XC269946_1_call.m4a,src/AudioClip/265_Australian_Ibis_XC269946_1_call.m4a,1,call,false,XC269946,7513
265,Australian Ibis,australianibis,265_Australian_Ibis_XC269946_2_call.m4a,src/AudioClip/265_Australian_Ibis_XC269946_2_call.m4a,2,call,false,XC269946,4051
265,Australian Ibis,australianibis,265_Australian_Ibis_XC269946_3_call.m4a,src/AudioClip/265_Australian_Ibis_XC269946_3_call.m4a,3,call,false,XC269946,9400
266,Australian Magpie,australianmagpie,266_Australian_Magpie_XC689343_1_call.m4a,src/AudioClip/266_Australian_Magpie_XC689343_1_call.m4a,1,call,false,XC689343,6057
266,Australian Magpie,australianmagpie,266_Australian_Magpie_XC689343_2_call.m4a,src/AudioClip/266_Australian_Magpie_XC689343_2_call.m4a,2,call,false,XC689343,6319
266,Australian Magpie,australianmagpie,266_Australian_Magpie_XC689343_3_call.m4a,src/AudioClip/266_Australian_Magpie_XC689343_3_call.m4a,3,call,false,XC689343,9235
266,Australian Magpie,australianmagpie,266_Australian_Magpie_XC689343_4_call_main.m4a,src/AudioClip/266_Australian_Magpie_XC689343_4_call_main.m4a,4,call,true,XC689343,12725
